id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3396940,Rental unit in Málaga · ★4.76 · 1 bedroom · 1 bed · 1 bath,16712929,Victoria,,Centro,36.72537,-4.42827,Entire home/apt,89,5,54,2023-12-09,0.47,2,8,5,VFT/MA/24253
3493222,Rental unit in Málaga · ★4.75 · 3 bedrooms · 6 beds · 2 baths,17589912,Antonio / Manuel,,Centro,36.71527,-4.41208,Entire home/apt,253,1,135,2023-12-04,1.21,4,250,22,2016076908
3524357,Rental unit in Málaga · ★4.71 · 1 bedroom · 1 bed · 1 bath,6788392,Pepe Y Ana,,Centro,36.72141,-4.41713,Entire home/apt,95,2,164,2023-12-17,1.43,3,170,53,VFT/MA/24790
3569477,Rental unit in Málaga · ★4.61 · 3 bedrooms · 3 beds · 1 bath,17971688,Marivi,,Carretera de Cadiz,36.69739,-4.45539,Entire home/apt,110,3,51,2023-12-10,0.44,1,264,9,CTC-2018205957
3598377,Rental unit in Málaga · ★4.66 · 1 bedroom · 1 bed · 1 bath,18129986,Miguel Ángel,,Centro,36.72436,-4.41912,Entire home/apt,40,5,41,2016-06-14,0.36,1,0,0,VTF/MA/01826
3648122,Rental unit in Málaga · ★4.50 · 2 bedrooms · 3 beds · 1 bath,17585280,Pablo Y Marisa,,Centro,36.72355,-4.41689,Entire home/apt,114,7,161,2023-07-30,1.41,12,332,16,A/MA/01334
3674590,Rental unit in Málaga · ★4.76 · 1 bedroom · 1 bed · 1 bath,18655665,Adolfo,,Centro,36.71816,-4.41066,Entire home/apt,58,2,295,2023-11-15,2.59,1,19,24,VTF/MA/02622
3687984,Rental unit in Málaga · ★4.71 · 2 bedrooms · 3 beds · 1 bath,18760636,Carmen,,Centro,36.72876,-4.41844,Entire home/apt,78,60,7,2023-06-30,0.07,1,121,1,
3794909,Rental unit in Málaga · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,16411274,Rafael,,Teatinos-Universidad,36.72149,-4.47213,Private room,19,1,35,2023-08-31,0.31,5,182,12,VFT/MA/09571
3810338,Rental unit in Málaga · ★4.33 · 4 bedrooms · 5 beds · 1 bath,16411274,Rafael,,Teatinos-Universidad,36.72155,-4.47204,Entire home/apt,225,1,6,2019-08-24,0.06,5,182,0,VFT/MA/09571
3810582,Rental unit in Málaga · ★4.71 · 1 bedroom · 3 beds · 1 shared bath,16411274,Rafael,,Teatinos-Universidad,36.72156,-4.47038,Private room,20,1,38,2023-08-31,0.33,5,182,8,VFT/MA/09571
3814045,Rental unit in Málaga · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,16411274,Rafael,,Teatinos-Universidad,36.72189,-4.47218,Private room,19,1,33,2023-08-31,0.32,5,181,11,VFT/MA/09571
3823302,Rental unit in Málaga · ★4.55 · 1 bedroom · 1 bed · 1 bath,11880556,Luis Vicente,,Centro,36.72395,-4.42001,Entire home/apt,113,2,77,2023-08-11,0.67,1,365,7,CTC-2018168473
3841561,Rental unit in Málaga · ★4.70 · 3 bedrooms · 8 beds · 1 bath,243076559,Juan Manuel,,Centro,36.72635,-4.42257,Entire home/apt,175,2,93,2023-12-10,0.82,1,0,17,201399901312939
3923729,Rental unit in Málaga · ★4.73 · 2 bedrooms · 3 beds · 1 bath,20326063,Ernesto,,Centro,36.72329,-4.41911,Entire home/apt,97,5,96,2023-12-18,0.88,3,279,23,VTF/MA/15335
3936665,Cottage in Málaga · ★4.81 · 2 bedrooms · 4 beds · 1 bath,12505395,Juan Carlos,,Este,36.74055,-4.37349,Entire home/apt,104,3,81,2023-12-14,0.77,3,259,17,VTAR/MA/014
3988627,Condo in Málaga · ★4.77 · 2 bedrooms · 3 beds · 1 bath,453777166,Fran Y Manu,,Centro,36.72293,-4.42045,Entire home/apt,106,1,304,2023-12-14,2.88,26,289,56,VFT/MA/04137
3992145,Rental unit in Málaga · ★5.0 · 2 bedrooms · 3 beds · 1 bath,89812313,Ele,,Centro,36.72362,-4.41741,Entire home/apt,131,2,7,2023-10-22,0.06,63,343,1,A/MA/01315
3992497,Condo in Málaga · 2 bedrooms · 3 beds · 1 bath,89812313,Ele,,Centro,36.72259,-4.41628,Entire home/apt,127,2,0,,,63,346,0,A/MA/01315
4066624,Loft in Málaga · ★4.52 · Studio · 1 bed · 1 bath,17556274,Fernando,,Este,36.71743,-4.3458,Entire home/apt,49,5,85,2023-12-13,0.76,4,58,16,VFT/MA/27936
4066844,Rental unit in Málaga · ★4.67 · 2 bedrooms · 4 beds · 1 bath,9744958,Ana,,Centro,36.72514,-4.42217,Entire home/apt,89,4,422,2023-12-15,3.80,2,247,63,VFT / MA / 00305
4071059,Rental unit in Málaga · ★4.75 · 2 bedrooms · 2 beds · 1 bath,21115381,Pedro,,Centro,36.72251,-4.42235,Entire home/apt,97,4,68,2023-12-17,0.89,1,254,21,VFT/MA/17335
4071441,Rental unit in Málaga · ★4.61 · 1 bedroom · 2 beds · 1 bath,21117110,Clara,,Centro,36.71631,-4.42217,Entire home/apt,70,5,89,2023-12-09,0.84,1,121,15,Exempt
4073128,Home in Málaga · ★4.75 · 5 bedrooms · 6 beds · 2.5 baths,1856625,Jean-Marc,,Este,36.7236,-4.36584,Entire home/apt,150,4,60,2023-11-04,0.54,1,179,6,E935361159
4079653,Rental unit in Málaga · ★4.54 · 1 bedroom · 2 beds · 1 bath,21160988,MCarmen,,Centro,36.72352600097656,-4.429303169250488,Entire home/apt,59,4,136,2023-12-31,1.66,1,106,29,
4088659,Rental unit in Málaga · ★4.73 · 1 bedroom · 1 bed · 0 baths,21176876,"Del Parque Flats, S.L.",,Centro,36.72401,-4.41833,Entire home/apt,95,1,270,2023-12-26,2.39,1,337,9,VFT/MA/29159
4099894,Rental unit in Málaga · ★4.81 · 2 bedrooms · 2 beds · 1 bath,21265644,Sonia,,Centro,36.72101,-4.43102,Entire home/apt,85,5,36,2022-09-30,0.34,1,331,0,CTC 2018182691
4115671,Rental unit in Málaga · ★4.79 · 1 bedroom · 1 bed · 1 bath,21352724,Mireia,,Centro,36.72385,-4.42333,Entire home/apt,66,2,110,2023-12-28,1.36,1,208,36,VFT/MA/09455
4163325,Rental unit in Málaga · ★4.02 · 2 bedrooms · 6 beds · 2 baths,4884962,"Esther, Francisco & Sara",,Centro,36.72038,-4.41999,Entire home/apt,166,2,162,2023-12-12,1.45,15,360,4,VFT/MA/63833
4256300,Rental unit in Málaga · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,762113,Salvador,,Centro,36.7227,-4.42541,Entire home/apt,92,2,271,2023-12-01,2.43,2,42,30,CTC-2017079942
4264921,Rental unit in Málaga · ★4.91 · 1 bedroom · 2 beds · 2 baths,8705231,Visi,,Carretera de Cadiz,36.70424,-4.43101,Private room,109,2,45,2023-06-06,0.42,1,308,2,CTC-2023037492
4270359,Rental unit in Málaga · ★4.79 · 1 bedroom · 2 beds · 1 bath,12379609,Carmen,,Centro,36.72837,-4.41405,Entire home/apt,60,2,397,2023-12-17,3.55,2,142,46,VFT/MA/23360
4277536,Rental unit in Málaga · ★4.90 · 1 bedroom · 1 bed · 1 bath,21924783,Eduardo,,Centro,36.72221,-4.42541,Entire home/apt,71,3,317,2023-12-12,2.82,1,161,55,VFT/MA/29489
4293599,Rental unit in Málaga · ★4.58 · 2 bedrooms · 3 beds · 2 baths,22289428,Carolina,,Centro,36.71631,-4.4107,Entire home/apt,110,3,248,2023-12-11,2.26,1,0,40,VFT/MA/03843
4331252,Rental unit in Málaga · ★4.65 · 2 bedrooms · 3 beds · 1 bath,20326063,Ernesto,,Centro,36.72296,-4.42052,Entire home/apt,100,5,86,2023-12-12,0.80,3,352,18,VTF/MA/15335
4374407,Rental unit in Málaga · ★4.75 · 3 bedrooms · 4 beds · 2 shared baths,15443015,Maria,,Cruz De Humilladero,36.71114,-4.44149,Private room,100,60,20,2017-04-14,0.19,1,88,0,Exempt
4383146,Rental unit in Málaga · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,8562094,Mersi,,Este,36.72309,-4.38407,Private room,49,1,330,2023-12-26,3.10,1,364,42,Exempt
4398703,Rental unit in Málaga · ★4.59 · 1 bedroom · 1 bed · 1 bath,22835439,Bruno,,Centro,36.72186,-4.42456,Entire home/apt,79,2,51,2023-11-26,0.46,18,178,7,A/MA/01382
4402067,Condo in Málaga · ★4.33 · 1 bedroom · 2 beds · 1 bath,22848961,Sofia,,Centro,36.72033,-4.42657,Entire home/apt,76,2,27,2018-01-04,0.25,2,334,0,VFT/MA/04048
4459261,Rental unit in Málaga · ★4.83 · Studio · 2 beds · 1 bath,12439454,Diego José,,Centro,36.72538,-4.41912,Entire home/apt,63,2,354,2023-12-12,3.26,1,262,57,VFT/MA/09114
4478206,Home in Málaga · ★4.66 · Studio · 1 bed · 1 bath,11168684,Carmen,,Este,36.72225,-4.37501,Entire home/apt,36,5,92,2023-12-10,0.86,1,356,11,VFT/MA/24725
4515641,Rental unit in Málaga · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,11115185,Hilda,,Churriana,36.66193,-4.45867,Private room,92,2,6,2018-09-16,0.06,1,364,0,Exempt
4531182,Rental unit in Málaga · ★4.83 · 1 bedroom · 2 beds · 1 bath,19957169,Comam,,Centro,36.71889,-4.42762,Entire home/apt,103,1,205,2023-09-14,1.98,7,220,15,VFT/MA/03081
4554815,Rental unit in Málaga · ★4.0 · 1 bedroom · 1 bed · 1 bath,23613433,Marqués De Guadiaro,,Centro,36.72213,-4.41973,Entire home/apt,133,2,13,2022-07-12,0.13,7,319,0,A/MA/01357
4600663,Rental unit in Málaga · ★4.85 · 1 bedroom · 1 bed · 1 bath,23844711,José Manuel,,Centro,36.73011,-4.41467,Entire home/apt,85,3,124,2023-11-20,1.13,2,341,14,VFT/MA/18532
4634360,Rental unit in Málaga · ★4.70 · 3 bedrooms · 3 beds · 2 baths,6141117,Jose,,Centro,36.71408,-4.42457,Entire home/apt,105,6,10,2023-09-13,0.10,1,199,3,Vft/ma/01558
4636583,Rental unit in Málaga · ★4.76 · 1 bedroom · 2 beds · 1 bath,17556274,Fernando,,Centro,36.72592,-4.42006,Entire home/apt,65,3,127,2023-12-21,1.55,4,256,43,VFT/MA/13014
4657305,Rental unit in Málaga · ★4.42 · Studio · 1 bed · 1 bath,23613433,Marqués De Guadiaro,,Centro,36.72315,-4.41957,Entire home/apt,115,2,72,2023-02-12,0.70,7,328,2,A/MA/01275
4668428,Rental unit in Málaga · ★4.72 · 1 bedroom · 1 bed · 1 bath,11778619,Arantxa,,Centro,36.72086,-4.42314,Entire home/apt,64,5,241,2023-12-13,2.21,14,326,29,VFT/MA/13362
4682525,Rental unit in Málaga · ★4.62 · 1 bedroom · 2 beds · 1 bath,14922045,Jorge,,Centro,36.72567,-4.42122,Entire home/apt,76,4,318,2023-12-16,2.89,3,0,50,VFT / MA / 209
4751452,Rental unit in Malaga · ★4.40 · 3 bedrooms · 5 beds · 1 bath,3083727,Loly  &,,Este,36.71709,-4.34825,Entire home/apt,168,3,15,2023-08-07,0.15,8,0,1,ctc-2018082080
4800893,Rental unit in Málaga · ★4.77 · 1 bedroom · 2 beds · 1 bath,24734792,Elena,,Centro,36.72507,-4.41674,Entire home/apt,103,2,114,2022-07-09,1.07,1,351,0,VFT/MA/00198
4805389,Condo in Málaga · ★4.82 · 2 bedrooms · 3 beds · 2 baths,24754974,Max,,Centro,36.72328,-4.42207,Entire home/apt,85,2,38,2023-01-26,0.36,1,182,1,CTC-2018090413
4814700,Rental unit in Málaga · ★4.28 · 1 bedroom · 2 beds · 1 bath,23613433,Marqués De Guadiaro,,Centro,36.72315,-4.41957,Entire home/apt,126,2,50,2022-09-27,0.48,7,332,0,A/MA/01275
4815312,Rental unit in Málaga · ★4.19 · 2 bedrooms · 6 beds · 2.5 baths,23613433,Marqués De Guadiaro,,Centro,36.72315,-4.41957,Entire home/apt,193,2,43,2023-08-15,0.40,7,308,1,A/MA/01275
4834559,Rental unit in Málaga · ★4.08 · 1 bedroom · 1 bed · 1 bath,23613433,Marqués De Guadiaro,,Centro,36.72213,-4.41973,Entire home/apt,106,2,63,2023-08-06,0.60,7,313,7,A/MA/01357
4834767,Rental unit in Málaga · ★3.40 · 1 bedroom · 1 bed · 1 bath,23613433,Marqués De Guadiaro,,Centro,36.72213,-4.41973,Entire home/apt,138,2,5,2022-11-15,0.05,7,333,0,A/MA/01357
4842824,Rental unit in Málaga · ★4.44 · 1 bedroom · 2 beds · 1 bath,24922657,Samuel,,Centro,36.72395,-4.41965,Entire home/apt,77,7,116,2023-12-11,1.06,2,318,15,VFT/MA/01799
4857448,Rental unit in Málaga · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,24988780,Fred,,Centro,36.72004,-4.41773,Entire home/apt,120,4,127,2023-12-22,1.17,2,205,20,VFT/MA/03176
4864535,Loft in Málaga · ★4.74 · Studio · 2 beds · 1 bath,5895070,Arantxa & George,,Centro,36.721248626708984,-4.423659801483154,Entire home/apt,75,5,231,2023-12-12,2.11,3,311,25,
4900020,Rental unit in Málaga · ★4.67 · 1 bedroom · 2 beds · 1 bath,25221519,Eduardo,,Centro,36.72931,-4.41425,Entire home/apt,47,1,376,2023-12-14,3.51,2,106,42,VFT/MA/01068
4921722,Rental unit in Málaga · ★4.88 · 2 bedrooms · 5 beds · 1 bath,25349919,Angel,,Centro,36.71693,-4.42227,Entire home/apt,1000,300,32,2017-09-19,0.30,1,365,0,
4959767,Rental unit in Málaga · ★4.81 · 1 bedroom · 1 bed · 1 bath,19110429,Gary,,Centro,36.72475,-4.42104,Entire home/apt,110,4,96,2023-12-10,0.90,2,282,10,VFT/MA/02156
4964312,Loft in Málaga · ★4.78 · 1 bedroom · 2 beds · 1 bath,14995276,Juanma,,Centro,36.72345,-4.4184,Entire home/apt,100,5,18,2023-11-21,0.17,2,302,13,VFT/MA/06336
4972368,Rental unit in Málaga · 3 bedrooms · 5 beds · 2 baths,25632968,Claire,,Este,36.75913,-4.32502,Entire home/apt,283,1,2,2021-06-20,0.06,8,169,0,A/MA/01290
4972409,Rental unit in Málaga · 2 bedrooms · 3 beds · 2 baths,25632968,Claire,,Este,36.75861,-4.32466,Entire home/apt,230,1,2,2021-07-11,0.07,8,163,0,A/MA/01290
4972419,Guest suite in Olías · 2 bedrooms · 4 beds · 2 baths,25632968,Claire,,Este,36.758614,-4.324664,Entire home/apt,230,1,0,,,8,173,0,
4975478,Rental unit in Málaga · ★4.74 · 2 bedrooms · 2 beds · 1.5 baths,2986899,Andrés,,Centro,36.73031,-4.4149,Entire home/apt,81,3,285,2023-12-29,2.64,5,224,38,VFT/MA/08684
5004455,Townhouse in Malaga · ★4.91 · 3 bedrooms · 3 beds · 2.5 baths,25807328,Edouard,,Carretera de Cadiz,36.70248,-4.43823,Entire home/apt,149,5,43,2023-12-19,1.77,1,178,19,CTC-2019 225110
5008911,Condo in Málaga · ★5.0 · 2 bedrooms · 2 beds · 2 baths,16663600,Maria,,Centro,36.72104,-4.41911,Entire home/apt,137,4,66,2023-12-25,0.62,6,149,15,VFT/MA/03902
5010659,Rental unit in Málaga · ★4.55 · 1 bedroom · 1 bed · 1 bath,3376700,Freshlanding,,Centro,36.725,-4.41728,Entire home/apt,91,2,71,2023-12-17,0.67,67,176,4,VFT/MA/01197
5032172,Rental unit in Málaga · ★4.43 · Studio · 2 beds · 1 bath,3376700,Freshlanding,,Centro,36.72416,-4.41734,Entire home/apt,77,2,83,2023-12-19,0.79,67,162,33,VFT/MA/13250
5032238,Loft in Málaga · ★4.32 · Studio · 2 beds · 1 bath,3376700,Freshlanding,,Centro,36.7259,-4.41786,Entire home/apt,77,2,86,2023-12-17,0.79,67,169,27,VFT/MA/13249
5054197,Home in Málaga · ★4.64 · 7 bedrooms · 18 beds · 4 baths,24396572,Jose Carlos,,Este,36.72193,-4.3781,Entire home/apt,428,3,110,2023-10-01,1.08,1,229,7,VFT/MA/06026
5068826,Rental unit in Málaga · ★4.83 · 3 bedrooms · 5 beds · 2 baths,20388134,Olga,,Centro,36.7204,-4.43107,Entire home/apt,73,150,60,2020-08-31,0.56,1,180,0,VFT/MA/00211
5075813,Rental unit in Málaga · ★4.84 · 1 bedroom · 2 beds · 1 bath,26160719,Catalina,,Centro,36.71475,-4.42865,Entire home/apt,65,2,391,2023-12-28,3.60,3,229,53,CTC-201656856
5090164,Condo in Málaga · ★4.93 · 1 bedroom · 1 bed · 1 bath,16663600,Maria,,Centro,36.72073,-4.41885,Entire home/apt,120,4,29,2023-10-09,0.28,6,0,13,VFT/MA/03176
5114247,Rental unit in Málaga · ★4.58 · 1 bedroom · 2 beds · 1.5 baths,7222872,Ana,,Centro,36.72682,-4.41357,Entire home/apt,114,3,12,2023-02-22,0.11,2,165,1,VFT/MA/02022
5129075,Rental unit in Málaga · ★4.72 · Studio · 1 bed · 1 bath,10333494,Carlos,,Este,36.72947,-4.36636,Entire home/apt,45,3,32,2022-09-28,0.31,1,360,0,CTC-201665824
5155803,Rental unit in Málaga · ★4.19 · 1 bedroom · 2 beds · 1 bath,26662922,Manuel,,Centro,36.71992,-4.42215,Entire home/apt,999,3,16,2019-06-14,0.16,2,365,0,VFT/MA/0150
5173938,Rental unit in Málaga · ★4.84 · 1 bedroom · 1 bed · 1 bath,25430691,Carlos,,Centro,36.72793,-4.41209,Entire home/apt,57,3,287,2023-12-15,2.68,1,218,46,VFT/MA/00382
5181473,Rental unit in Málaga · ★4.60 · 1 bedroom · 1 bed · 1 bath,26798879,Louise,,Este,36.71913,-4.36795,Entire home/apt,58,3,73,2023-12-29,0.68,1,247,16,CTC-2018080505
5189296,Rental unit in Málaga · ★4.66 · 3 bedrooms · 4 beds · 2 baths,5344810,Brian,,Centro,36.72666,-4.42289,Entire home/apt,87,3,149,2023-12-05,1.43,6,11,10,CTC-2016144491
5216030,Rental unit in Málaga · ★4.81 · 1 bedroom · 2 beds · 1 bath,14995276,Juanma,,Centro,36.724,-4.41766,Entire home/apt,120,5,21,2023-12-10,0.20,2,83,2,VFT/MA/01111
5223856,Rental unit in Málaga · ★4.68 · 1 bedroom · 1 bath,611895,Luis & Celeste,,Centro,36.72452,-4.42188,Entire home/apt,67,3,332,2023-12-16,3.16,3,125,48,CTC-201655245
5229627,Loft in Málaga · ★4.76 · 1 bedroom · 2 beds · 1 bath,27063270,Mercedes,,Centro,36.72954,-4.41371,Entire home/apt,66,4,113,2023-10-18,1.07,1,12,22,CTC-2017005952
5247595,Rental unit in Málaga · ★4.86 · 1 bedroom · 2 beds · 2 baths,19614259,Cristian,,Centro,36.724072,-4.421082,Entire home/apt,142,4,110,2023-12-10,1.05,2,206,26,VFT/MA/18710
5267716,Rental unit in Málaga · ★4.42 · 1 bedroom · 2 beds · 1 bath,22835439,Bruno,,Centro,36.72469,-4.42567,Entire home/apt,85,2,19,2023-08-10,0.18,18,174,1,A/MA/01382
5318561,Rental unit in Málaga · ★4.70 · 2 bedrooms · 2 beds · 1.5 baths,27552920,Adrian,,Centro,36.72233,-4.42107,Entire home/apt,101,3,44,2023-10-29,0.41,1,0,6,VFT/MA/08893
5377809,Rental unit in Málaga · ★4.95 · 1 bedroom · 2 beds · 1 bath,2489890,Fede,,Centro,36.7198,-4.42539,Entire home/apt,87,4,180,2023-12-10,1.69,12,6,22,VFT/MA/01615
5381012,Rental unit in Málaga · ★4.60 · Studio · 1 bed · 1 bath,27587047,Apartamentos Gibralfaro,,Centro,36.72111,-4.42067,Entire home/apt,118,1,10,2022-10-01,0.10,4,286,0,A/MA/01261
5381100,Rental unit in Málaga · ★5.0 · 1 bedroom · 1 bed · 1 bath,27587047,Apartamentos Gibralfaro,,Centro,36.72145,-4.42089,Entire home/apt,138,1,3,2022-09-14,0.16,4,316,0,A/MA/01261
5382038,Rental unit in Málaga · ★4.50 · 1 bedroom · 1 bed · 1 bath,22835439,Bruno,,Centro,36.72326,-4.4263,Entire home/apt,78,2,14,2023-06-12,0.13,18,179,3,A/MA/01382
5397890,Rental unit in Málaga · ★4.63 · Studio · 1 bed · 1 bath,2489890,Fede,,Centro,36.72584,-4.41847,Entire home/apt,50,4,150,2023-11-28,1.40,12,46,15,VFT/MA/000614
5450909,Rental unit in Málaga · ★4.34 · 1 bedroom · 1 bed · 1 bath,28231965,Ludero,,Puerto de la Torre,36.74515,-4.45333,Entire home/apt,48,2,89,2023-12-08,0.99,1,324,17,VFT/MA/26473
5461321,Rental unit in Málaga · ★4.50 · 2 bedrooms · 4 beds · 2 baths,8544512,Malaga Center Flat,,Centro,36.72047,-4.41098,Entire home/apt,116,1,52,2023-11-30,0.48,68,277,9,VFT/MA/00751
5465561,Rental unit in Málaga · ★4.43 · 1 bedroom · 1 bed · 1 bath,22835439,Bruno,,Centro,36.72576,-4.42596,Entire home/apt,83,2,21,2018-01-28,0.20,18,179,0,A/MA/01382
5511218,Home in Málaga · ★4.71 · 6 bedrooms · 14 beds · 4 baths,12963003,Maria Jesus,,Centro,36.72515,-4.42698,Entire home/apt,161,1,42,2023-07-16,0.40,5,361,1,CTC-2018119025
5511275,Rental unit in Málaga · ★4.69 · 2 bedrooms · 2 beds · 1 bath,12963003,Maria Jesus,,Centro,36.72601,-4.4274,Entire home/apt,69,1,55,2023-11-30,0.53,5,318,8,CTC-2018119025
5524258,Home in Málaga · ★4.68 · 5 bedrooms · 13 beds · 3 baths,12963003,Maria Jesus,,Centro,36.725311,-4.426915,Entire home/apt,160,1,79,2023-12-09,0.76,5,362,14,CTC-2018119530
5553123,Rental unit in Málaga · ★4.93 · 1 bedroom · 1 bed · 1 bath,11318862,Palma,,Centro,36.72002,-4.42275,Entire home/apt,138,4,120,2023-12-27,1.15,7,264,19,VFT/MA/01864
5579484,Rental unit in Málaga · ★4.96 · 1 bedroom · 1 bath,5437078,Maricruz,,Centro,36.72498,-4.42147,Entire home/apt,98,3,24,2023-08-02,0.23,2,27,1,VFT/MA/1090
5596157,Rental unit in Málaga · ★4.66 · 1 bedroom · 2 beds · 1 bath,29016701,Álvaro,,Centro,36.72366,-4.41893,Entire home/apt,60,5,92,2023-12-27,1.25,2,193,22,VFT/MA/13617
5614701,Rental unit in Málaga · ★4.35 · 2 bedrooms · 3 beds · 2 baths,29103612,Sheila,,Centro,36.72304,-4.4217,Entire home/apt,100,4,141,2023-12-11,1.33,1,0,15,VFT/MA/01268
5658492,Rental unit in Málaga · ★4.52 · 2 bedrooms · 3 beds · 1 bath,29329338,Antonio Jesús,,Centro,36.72547,-4.41681,Entire home/apt,68,2,119,2023-12-18,1.12,2,0,13,VFT/MA/08485
5696367,Rental unit in Málaga · ★4.54 · 1 bedroom · 2 beds · 1 bath,14922045,Jorge,,Centro,36.72544,-4.42108,Entire home/apt,90,4,271,2023-12-16,2.71,3,336,50,VFT / MA / 207
5733868,Loft in Málaga · ★4.85 · 1 bedroom · 2 beds · 1 bath,26160719,Catalina,,Centro,36.71496,-4.42836,Entire home/apt,67,2,267,2023-12-28,2.51,3,232,37,CTC-201662784
5747125,Rental unit in Málaga · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,29810968,M&M,,Centro,36.71903,-4.42311,Entire home/apt,96,2,362,2023-12-29,3.40,1,0,55,VFT/MA/00348
5802060,Condo in Málaga · ★4.66 · 1 bedroom · 2 beds · 1 bath,1807742,Débora,,Centro,36.72536,-4.42302,Entire home/apt,85,2,181,2023-12-10,1.70,1,312,32,VFT/MA/26505
5810768,Rental unit in Málaga · ★4.78 · 1 bedroom · 2 beds · 1 bath,30149500,Martin,,Centro,36.71648406982422,-4.42214822769165,Entire home/apt,59,2,324,2023-12-15,3.08,3,8,66,VFT/MA 02045
5817293,Rental unit in Málaga · ★4.89 · 1 bedroom · 1 bed · 1 private bath,9732526,Nacho,,Centro,36.73198,-4.4158,Private room,35,2,480,2023-12-22,4.51,1,53,57,VFT/MA/00926
5891379,Condo in Málaga · ★5.0 · 3 bedrooms · 5 beds · 2 baths,30595775,Ana María,,Centro,36.7320585,-4.4135745,Entire home/apt,130,7,6,2023-09-08,0.49,1,196,6,VFT/MA/13396
5940218,Townhouse in Málaga · ★4.82 · 2 bedrooms · 3 beds · 2 baths,30780647,Claudine,,Churriana,36.66931,-4.50374,Entire home/apt,60,5,11,2023-09-30,0.25,2,127,4,CTC-201625305
5940398,Home in Málaga · ★4.84 · 1 bedroom · 1 bed · 1 private bath,30780647,Claudine,,Churriana,36.66901,-4.5043,Private room,44,1,270,2023-12-10,2.92,2,237,70,CTC-201625289
5997093,Rental unit in Málaga · ★4.50 · 2 bedrooms · 3 beds · 1 bath,31088953,Jose Maria,,Este,36.72115,-4.3736,Entire home/apt,76,2,42,2023-09-16,0.51,8,316,13,CTC-2018040734
6042336,Rental unit in Málaga · ★4.88 · 1 bedroom · 2 beds · 1 bath,30149500,Martin,,Centro,36.71609,-4.42325,Entire home/apt,54,2,288,2023-12-17,2.79,3,0,56,VFT/MA 04518
6049288,Rental unit in Málaga · ★4.82 · 3 bedrooms · 7 beds · 2 baths,26583926,Patricio,,Centro,36.71442,-4.4231,Entire home/apt,99,7,88,2023-10-01,0.84,1,214,22,VFT/MA/01286
6058531,Condo in Málaga · ★5.0 · 3 bedrooms · 3 beds · 3 baths,27318445,David,,Teatinos-Universidad,36.71849,-4.48694,Entire home/apt,150,3,6,2022-09-15,0.06,1,364,0,VTF/MA/01204
